ocean_proximity,longitude,latitude
INLAND,-116.42,33.76
INLAND,-116.4,33.78
INLAND,-116.45,33.8
INLAND,-116.36,33.78
INLAND,-116.38,33.74
INLAND,-116.33,33.75
INLAND,-116.31,33.73
INLAND,-116.46,33.78
INLAND,-116.47,33.77
INLAND,-116.47,33.78
INLAND,-116.38,33.73
INLAND,-116.37,33.72
INLAND,-116.39,33.72
INLAND,-116.38,33.71
INLAND,-116.39,33.69
INLAND,-116.44,33.77
INLAND,-116.43,33.75
INLAND,-116.44,33.74
INLAND,-116.41,33.74
INLAND,-116.42,33.68
INLAND,-116.37,33.69
INLAND,-116.33,33.72
INLAND,-116.29,33.67
INLAND,-116.3,33.68
INLAND,-116.31,33.67
INLAND,-116.31,33.66
INLAND,-116.31,33.65
INLAND,-116.26,33.72
INLAND,-116.25,33.69
INLAND,-116.22,33.7
INLAND,-116.24,33.76
INLAND,-116.29,33.74
INLAND,-116.29,33.72
INLAND,-116.25,33.81
INLAND,-116.25,33.75
INLAND,-116.24,33.72
INLAND,-116.24,33.71
INLAND,-116.24,33.73
INLAND,-116.22,33.74
INLAND,-116.21,33.75
INLAND,-116.21,33.72
INLAND,-116.22,33.73
INLAND,-116.23,33.73
INLAND,-116.21,33.71
INLAND,-116.22,33.72
INLAND,-116.2,33.7
INLAND,-116.23,33.72
INLAND,-116.23,33.71
INLAND,-116.15,33.69
INLAND,-116.11,33.64
INLAND,-116.15,33.64
INLAND,-116.2,33.63
INLAND,-116.21,33.66
INLAND,-116.21,33.68
INLAND,-116.25,33.68
INLAND,-116.26,33.65
INLAND,-116.17,33.53
INLAND,-116.12,33.53
INLAND,-116.01,33.51
INLAND,-115.84,33.49
INLAND,-116.16,33.68
INLAND,-116.17,33.67
INLAND,-116.17,33.66
INLAND,-116.19,33.67
INLAND,-116.18,33.67
INLAND,-116.18,33.69
INLAND,-116.19,33.69
INLAND,-116.08,33.86
INLAND,-115.22,33.54
INLAND,-114.67,33.92
INLAND,-115.58,33.88
INLAND,-114.98,33.82
INLAND,-114.49,33.97
INLAND,-114.65,33.6
INLAND,-114.68,33.49
INLAND,-114.56,33.69
INLAND,-114.57,33.64
INLAND,-114.57,33.57
INLAND,-114.57,33.52
INLAND,-114.59,33.61
INLAND,-114.61,33.62
INLAND,-114.6,33.62
INLAND,-114.58,33.63
INLAND,-114.62,33.62
INLAND,-114.58,33.61
INLAND,-114.6,33.6
INLAND,-121.43,38.58
INLAND,-121.43,38.57
INLAND,-121.42,38.57
INLAND,-121.44,38.58
INLAND,-121.44,38.57
INLAND,-121.45,38.58
INLAND,-121.45,38.57
INLAND,-121.46,38.58
INLAND,-121.47,38.58
INLAND,-121.48,38.58
INLAND,-121.49,38.58
INLAND,-121.48,38.59
INLAND,-121.49,38.59
INLAND,-121.5,38.58
INLAND,-121.5,38.57
INLAND,-121.48,38.57
INLAND,-121.49,38.57
INLAND,-121.47,38.57
INLAND,-121.45,38.56
INLAND,-121.46,38.56
INLAND,-121.46,38.57
INLAND,-121.43,38.56
INLAND,-121.44,38.56
INLAND,-121.42,38.55
INLAND,-121.43,38.55
INLAND,-121.45,38.55
INLAND,-121.44,38.55
INLAND,-121.47,38.56
INLAND,-121.46,38.55
INLAND,-121.47,38.55
INLAND,-121.48,38.56
INLAND,-121.49,38.56
INLAND,-121.51,38.57
INLAND,-121.5,38.56
INLAND,-121.51,38.56
INLAND,-121.51,38.55
INLAND,-121.49,38.55
INLAND,-121.5,38.55
INLAND,-121.49,38.54
INLAND,-121.5,38.54
INLAND,-121.48,38.55
INLAND,-121.47,38.54
INLAND,-121.45,38.54
INLAND,-121.46,38.54
INLAND,-121.42,38.54
INLAND,-121.43,38.54
INLAND,-121.44,38.54
INLAND,-121.41,38.53
INLAND,-121.42,38.53
INLAND,-121.43,38.53
INLAND,-121.44,38.53
INLAND,-121.41,38.52
INLAND,-121.42,38.51
INLAND,-121.42,38.52
INLAND,-121.43,38.52
INLAND,-121.44,38.52
INLAND,-121.5,38.53
INLAND,-121.51,38.53
INLAND,-121.5,38.52
INLAND,-121.51,38.51
INLAND,-121.51,38.52
INLAND,-121.48,38.53
INLAND,-121.49,38.53
INLAND,-121.48,38.52
INLAND,-121.49,38.52
INLAND,-121.48,38.54
INLAND,-121.47,38.53
INLAND,-121.49,38.51
INLAND,-121.49,38.5
INLAND,-121.5,38.5
INLAND,-121.51,38.54
INLAND,-121.52,38.53
INLAND,-121.52,38.51
INLAND,-121.51,38.49
INLAND,-121.51,38.5
INLAND,-121.55,38.51
INLAND,-121.55,38.5
INLAND,-121.54,38.5
INLAND,-121.54,38.51
INLAND,-121.53,38.5
INLAND,-121.53,38.51
INLAND,-121.52,38.5
INLAND,-121.53,38.48
INLAND,-121.52,38.49
INLAND,-121.54,38.49
INLAND,-121.48,38.51
INLAND,-121.48,38.5
INLAND,-121.49,38.49
INLAND,-121.5,38.49
INLAND,-121.48,38.49
INLAND,-121.47,38.49
INLAND,-121.47,38.48
INLAND,-121.49,38.47
INLAND,-121.45,38.53
INLAND,-121.46,38.53
INLAND,-121.47,38.52
INLAND,-121.46,38.51
INLAND,-121.45,38.5
INLAND,-121.47,38.5
INLAND,-121.47,38.51
INLAND,-121.45,38.51
INLAND,-121.45,38.52
INLAND,-121.46,38.52
INLAND,-121.44,38.51
INLAND,-121.44,38.5
INLAND,-121.42,38.5
INLAND,-121.46,38.49
INLAND,-121.45,38.49
INLAND,-121.44,38.49
INLAND,-121.45,38.48
INLAND,-121.43,38.48
INLAND,-121.44,38.48
INLAND,-121.46,38.48
INLAND,-121.42,38.49
INLAND,-121.42,38.48
INLAND,-121.4,38.49
INLAND,-121.38,38.49
INLAND,-121.39,38.51
INLAND,-121.42,38.56
INLAND,-121.39,38.56
INLAND,-121.38,38.55
INLAND,-121.39,38.55
INLAND,-121.4,38.55
INLAND,-121.41,38.55
INLAND,-121.4,38.53
INLAND,-121.5,38.59
INLAND,-121.44,38.6
INLAND,-121.41,38.56
INLAND,-121.37,38.57
INLAND,-121.39,38.57
INLAND,-121.4,38.57
INLAND,-121.41,38.57
INLAND,-121.4,38.56
INLAND,-121.42,38.6
INLAND,-121.43,38.61
INLAND,-121.44,38.61
INLAND,-121.41,38.61
INLAND,-121.41,38.6
INLAND,-121.41,38.59
INLAND,-121.41,38.58
INLAND,-121.39,38.61
INLAND,-121.39,38.6
INLAND,-121.4,38.61
INLAND,-121.38,38.59
INLAND,-121.39,38.59
INLAND,-121.4,38.59
INLAND,-121.39,38.58
INLAND,-121.37,38.6
INLAND,-121.38,38.6
INLAND,-121.38,38.61
INLAND,-121.37,38.59
INLAND,-121.37,38.58
INLAND,-121.38,38.58
INLAND,-121.35,38.61
INLAND,-121.35,38.6
INLAND,-121.36,38.6
INLAND,-121.36,38.61
INLAND,-121.35,38.59
INLAND,-121.36,38.59
INLAND,-121.36,38.58
INLAND,-121.35,38.58
INLAND,-121.34,38.58
INLAND,-121.34,38.59
INLAND,-121.36,38.64
INLAND,-121.36,38.63
INLAND,-121.35,38.62
INLAND,-121.36,38.62
INLAND,-121.37,38.64
INLAND,-121.38,38.64
INLAND,-121.37,38.63
INLAND,-121.37,38.62
INLAND,-121.38,38.62
INLAND,-121.37,38.61
INLAND,-121.39,38.63
INLAND,-121.39,38.62
INLAND,-121.4,38.63
INLAND,-121.4,38.62
INLAND,-121.41,38.62
INLAND,-121.42,38.62
INLAND,-121.42,38.61
INLAND,-121.42,38.63
INLAND,-121.43,38.63
INLAND,-121.43,38.62
INLAND,-121.41,38.64
INLAND,-121.42,38.64
INLAND,-121.42,38.65
INLAND,-121.43,38.65
INLAND,-121.43,38.64
INLAND,-121.44,38.64
INLAND,-121.44,38.65
INLAND,-121.44,38.63
INLAND,-121.44,38.62
INLAND,-121.45,38.65
INLAND,-121.46,38.65
INLAND,-121.45,38.64
INLAND,-121.46,38.64
INLAND,-121.46,38.63
INLAND,-121.45,38.63
INLAND,-121.45,38.62
INLAND,-121.45,38.61
INLAND,-121.46,38.61
INLAND,-121.46,38.62
INLAND,-121.45,38.6
INLAND,-121.46,38.6
INLAND,-121.47,38.63
INLAND,-121.47,38.61
INLAND,-121.52,38.65
INLAND,-121.53,38.61
INLAND,-121.49,38.63
INLAND,-121.5,38.62
INLAND,-121.5,38.61
INLAND,-121.5,38.63
INLAND,-121.49,38.62
INLAND,-121.49,38.61
INLAND,-121.48,38.62
INLAND,-121.48,38.61
INLAND,-121.51,38.69
INLAND,-121.59,38.69
INLAND,-121.42,38.72
INLAND,-121.44,38.73
INLAND,-121.47,38.72
INLAND,-121.44,38.71
INLAND,-121.42,38.7
INLAND,-121.45,38.7
INLAND,-121.46,38.7
INLAND,-121.43,38.69
INLAND,-121.44,38.68
INLAND,-121.42,38.68
INLAND,-121.41,38.69
INLAND,-121.44,38.69
INLAND,-121.45,38.69
INLAND,-121.46,38.68
INLAND,-121.47,38.68
INLAND,-121.46,38.69
INLAND,-121.47,38.7
INLAND,-121.43,38.66
INLAND,-121.46,38.66
INLAND,-121.4,38.66
INLAND,-121.37,38.69
INLAND,-121.37,38.68
INLAND,-121.38,38.68
INLAND,-121.38,38.69
INLAND,-121.39,38.69
INLAND,-121.37,38.67
INLAND,-121.38,38.67
INLAND,-121.39,38.67
INLAND,-121.37,38.7
INLAND,-121.38,38.7
INLAND,-121.34,38.69
INLAND,-121.35,38.68
INLAND,-121.35,38.72
INLAND,-121.38,38.71
INLAND,-121.4,38.71
INLAND,-121.36,38.69
INLAND,-121.35,38.7
INLAND,-121.36,38.67
INLAND,-121.37,38.66
INLAND,-121.36,38.66
INLAND,-121.38,38.66
INLAND,-121.38,38.65
INLAND,-121.39,38.64
INLAND,-121.34,38.68
INLAND,-121.34,38.67
INLAND,-121.34,38.66
INLAND,-121.35,38.66
INLAND,-121.35,38.65
INLAND,-121.33,38.66
INLAND,-121.33,38.65
INLAND,-121.34,38.65
INLAND,-121.34,38.64
INLAND,-121.33,38.64
INLAND,-121.34,38.63
INLAND,-121.33,38.63
INLAND,-121.33,38.62
INLAND,-121.34,38.62
INLAND,-121.34,38.61
INLAND,-121.33,38.61
INLAND,-121.33,38.6
INLAND,-121.29,38.63
INLAND,-121.3,38.63
INLAND,-121.32,38.63
INLAND,-121.31,38.62
INLAND,-121.32,38.62
INLAND,-121.32,38.61
INLAND,-121.31,38.61
INLAND,-121.3,38.64
INLAND,-121.31,38.64
INLAND,-121.32,38.64
INLAND,-121.31,38.66
INLAND,-121.32,38.66
INLAND,-121.32,38.65
INLAND,-121.31,38.65
INLAND,-121.3,38.66
INLAND,-121.3,38.65
INLAND,-121.21,38.66
INLAND,-121.21,38.65
INLAND,-121.24,38.64
INLAND,-121.23,38.65
INLAND,-121.23,38.66
INLAND,-121.24,38.66
INLAND,-121.28,38.66
INLAND,-121.25,38.66
INLAND,-121.26,38.66
INLAND,-121.27,38.66
INLAND,-121.25,38.64
INLAND,-121.26,38.65
INLAND,-121.27,38.65
INLAND,-121.27,38.64
INLAND,-121.26,38.64
INLAND,-121.29,38.65
INLAND,-121.28,38.64
INLAND,-121.28,38.63
INLAND,-121.28,38.71
INLAND,-121.28,38.7
INLAND,-121.28,38.68
INLAND,-121.3,38.7
INLAND,-121.3,38.69
INLAND,-121.32,38.69
INLAND,-121.33,38.68
INLAND,-121.3,38.71
INLAND,-121.29,38.71
INLAND,-121.3,38.72
INLAND,-121.31,38.72
INLAND,-121.32,38.71
INLAND,-121.31,38.71
INLAND,-121.32,38.7
INLAND,-121.33,38.7
INLAND,-121.33,38.69
INLAND,-121.32,38.68
INLAND,-121.32,38.67
INLAND,-121.31,38.67
INLAND,-121.33,38.67
INLAND,-121.29,38.68
INLAND,-121.31,38.68
INLAND,-121.3,38.67
INLAND,-121.3,38.68
INLAND,-121.27,38.7
INLAND,-121.27,38.69
INLAND,-121.26,38.68
INLAND,-121.24,38.7
INLAND,-121.25,38.7
INLAND,-121.26,38.69
INLAND,-121.25,38.69
INLAND,-121.24,38.68
INLAND,-121.25,38.68
INLAND,-121.25,38.67
INLAND,-121.26,38.67
INLAND,-121.27,38.67
INLAND,-121.28,38.67
INLAND,-121.29,38.67
INLAND,-121.27,38.71
INLAND,-121.25,38.71
INLAND,-121.26,38.7
INLAND,-121.17,38.69
INLAND,-121.19,38.71
INLAND,-121.18,38.69
INLAND,-121.2,38.7
INLAND,-121.2,38.69
INLAND,-121.22,38.68
INLAND,-121.22,38.71
INLAND,-121.23,38.71
INLAND,-121.23,38.69
INLAND,-121.23,38.67
INLAND,-121.24,38.67
INLAND,-121.2,38.68
INLAND,-121.21,38.67
INLAND,-121.22,38.67
INLAND,-121.19,38.67
INLAND,-121.2,38.67
INLAND,-121.19,38.66
INLAND,-121.2,38.66
INLAND,-121.15,38.69
INLAND,-121.17,38.71
INLAND,-121.17,38.68
INLAND,-121.18,38.67
INLAND,-121.16,38.67
INLAND,-121.15,38.68
INLAND,-121.16,38.68
INLAND,-121.13,38.66
INLAND,-121.13,38.55
INLAND,-121.06,38.51
INLAND,-121.13,38.47
INLAND,-121.24,38.63
INLAND,-121.22,38.58
INLAND,-121.28,38.55
INLAND,-121.31,38.59
INLAND,-121.32,38.59
INLAND,-121.29,38.61
INLAND,-121.3,38.61
INLAND,-121.3,38.6
INLAND,-121.27,38.62
INLAND,-121.28,38.61
INLAND,-121.27,38.61
INLAND,-121.28,38.6
INLAND,-121.29,38.6
INLAND,-121.32,38.57
INLAND,-121.33,38.56
INLAND,-121.32,38.56
INLAND,-121.32,38.54
INLAND,-121.28,38.53
INLAND,-121.3,38.58
INLAND,-121.31,38.58
INLAND,-121.31,38.57
INLAND,-121.33,38.57
INLAND,-121.28,38.59
INLAND,-121.29,38.59
INLAND,-121.3,38.59
INLAND,-121.34,38.56
INLAND,-121.34,38.55
INLAND,-121.35,38.54
INLAND,-121.37,38.56
INLAND,-121.36,38.57
INLAND,-121.35,38.56
INLAND,-121.34,38.57
INLAND,-121.35,38.55
INLAND,-121.36,38.55
INLAND,-121.36,38.56
INLAND,-121.37,38.55
INLAND,-121.3,38.51
INLAND,-121.35,38.51
INLAND,-121.4,38.47
INLAND,-121.38,38.47
INLAND,-121.39,38.43
INLAND,-121.27,38.44
INLAND,-121.35,38.46
INLAND,-121.34,38.44
INLAND,-121.32,38.41
INLAND,-121.36,38.42
INLAND,-121.37,38.41
INLAND,-121.37,38.42
INLAND,-121.38,38.41
INLAND,-121.38,38.4
INLAND,-121.37,38.39
INLAND,-121.35,38.4
INLAND,-121.36,38.4
INLAND,-121.36,38.39
INLAND,-121.13,38.37
INLAND,-121.2,38.36
INLAND,-121.22,38.4
INLAND,-121.22,38.43
INLAND,-121.29,38.36
INLAND,-121.27,38.31
INLAND,-121.1,38.33
INLAND,-121.2,38.28
INLAND,-121.26,38.27
INLAND,-121.29,38.28
INLAND,-121.35,38.28
INLAND,-121.33,38.28
INLAND,-121.31,38.28
INLAND,-121.3,38.26
INLAND,-121.31,38.26
INLAND,-121.32,38.26
INLAND,-121.3,38.25
INLAND,-121.48,38.46
INLAND,-121.42,38.47
INLAND,-121.43,38.46
INLAND,-121.43,38.47
INLAND,-121.44,38.47
INLAND,-121.44,38.46
INLAND,-121.44,38.43
INLAND,-121.41,38.34
INLAND,-121.45,38.37
INLAND,-121.5,38.34
INLAND,-121.54,38.29
INLAND,-121.56,38.26
INLAND,-121.51,38.26
INLAND,-121.57,38.19
INLAND,-121.7,38.1
INLAND,-121.29,36.9
INLAND,-121.37,36.89
INLAND,-121.47,36.92
INLAND,-121.53,36.85
INLAND,-121.51,36.86
<1H OCEAN,-121.6,36.88
INLAND,-121.5,36.81
INLAND,-121.45,36.86
INLAND,-121.42,36.86
INLAND,-121.41,36.85
INLAND,-121.4,36.85
INLAND,-121.4,36.84
INLAND,-121.41,36.84
INLAND,-121.4,36.86
INLAND,-121.38,36.85
INLAND,-121.38,36.84
INLAND,-121.37,36.84
INLAND,-121.37,36.83
INLAND,-121.4,36.83
INLAND,-121.44,36.84
INLAND,-121.42,36.85
INLAND,-121.32,36.79
INLAND,-121.36,36.81
INLAND,-121.34,36.76
INLAND,-121.06,36.72
<1H OCEAN,-120.95,36.47
<1H OCEAN,-117.75,34.01
<1H OCEAN,-117.78,33.97
INLAND,-117.72,33.99
<1H OCEAN,-117.76,33.98
<1H OCEAN,-117.74,33.97
<1H OCEAN,-117.72,33.97
INLAND,-117.71,33.97
<1H OCEAN,-117.7,33.92
<1H OCEAN,-117.75,33.95
<1H OCEAN,-117.76,33.94
INLAND,-117.69,34.09
INLAND,-117.7,34.08
INLAND,-117.7,34.09
INLAND,-117.71,34.07
INLAND,-117.69,34.08
INLAND,-117.69,34.07
INLAND,-117.7,34.07
INLAND,-117.69,34.06
INLAND,-117.7,34.06
INLAND,-117.71,34.06
INLAND,-117.68,34.05
INLAND,-117.69,34.05
INLAND,-117.7,34.05
INLAND,-117.71,34.05
INLAND,-117.72,34.05
INLAND,-117.69,34.04
INLAND,-117.7,34.04
INLAND,-117.71,34.04
INLAND,-117.72,34.03
INLAND,-117.72,34.02
INLAND,-117.73,34.01
INLAND,-117.72,34
INLAND,-117.68,34
INLAND,-117.69,34
INLAND,-117.7,34
INLAND,-117.71,34.02
INLAND,-117.71,34.03
INLAND,-117.67,34.03
INLAND,-117.68,34.03
INLAND,-117.69,34.03
INLAND,-117.68,34.01
INLAND,-117.69,34.01
INLAND,-117.68,34.15
INLAND,-117.66,34.15
INLAND,-117.64,34.15
INLAND,-117.68,34.14
INLAND,-117.66,34.14
INLAND,-117.65,34.14
INLAND,-117.69,34.13
INLAND,-117.67,34.13
INLAND,-117.66,34.13
INLAND,-117.67,34.12
INLAND,-117.66,34.12
INLAND,-117.65,34.13
INLAND,-117.65,34.12
INLAND,-117.63,34.12
INLAND,-117.64,34.12
INLAND,-117.65,34.11
INLAND,-117.64,34.11
INLAND,-117.63,34.11
INLAND,-117.69,34.11
INLAND,-117.68,34.12
INLAND,-117.68,34.11
INLAND,-117.66,34.11
INLAND,-117.69,34.1
INLAND,-117.68,34.1
INLAND,-117.67,34.1
INLAND,-117.65,34.1
INLAND,-117.66,34.1
INLAND,-117.68,34.09
INLAND,-117.67,34.09
INLAND,-117.66,34.09
INLAND,-117.65,34.09
INLAND,-117.62,34.13
INLAND,-117.62,34.11
INLAND,-117.63,34.1
INLAND,-117.63,34.09
INLAND,-117.64,34.09
INLAND,-117.68,34.08
INLAND,-117.67,34.07
INLAND,-117.68,34.07
INLAND,-117.65,34.08
INLAND,-117.66,34.07
INLAND,-117.66,34.06
INLAND,-117.66,34.08
INLAND,-117.64,34.08
INLAND,-117.64,34.07
INLAND,-117.63,34.08
INLAND,-117.63,34.07
INLAND,-117.62,34.07
INLAND,-117.62,34.08
INLAND,-117.62,34.09
INLAND,-117.61,34.08
INLAND,-117.61,34.09
INLAND,-117.6,34.08
INLAND,-117.65,34.07
INLAND,-117.65,34.06
INLAND,-117.67,34.06
INLAND,-117.64,34.06
INLAND,-117.63,34.06
INLAND,-117.66,34.05
INLAND,-117.67,34.04
INLAND,-117.66,34.04
INLAND,-117.65,34.04
INLAND,-117.67,34.05
INLAND,-117.68,34.04
INLAND,-117.65,34.02
INLAND,-117.66,34.03
INLAND,-117.67,34.02
INLAND,-117.66,34.02
INLAND,-117.65,34.03
INLAND,-117.64,34.05
INLAND,-117.64,34.03
INLAND,-117.64,34.04
INLAND,-117.64,34.02
INLAND,-117.63,34.02
INLAND,-117.62,34.02
INLAND,-117.62,34.03
INLAND,-117.61,34.02
INLAND,-117.6,34.02
INLAND,-117.6,34.03
INLAND,-117.62,34.05
INLAND,-117.61,34.04
INLAND,-117.61,34.01
INLAND,-117.64,33.99
INLAND,-117.66,34
INLAND,-117.6,33.98
INLAND,-117.63,33.94
INLAND,-117.58,34
INLAND,-117.57,34.15
INLAND,-117.57,34.13
INLAND,-117.54,34.12
INLAND,-117.54,34.11
INLAND,-117.51,34.14
INLAND,-117.5,34.12
INLAND,-117.51,34.16
INLAND,-117.55,34.14
INLAND,-117.59,34.16
INLAND,-117.58,34.14
INLAND,-117.62,34.15
INLAND,-117.61,34.14
INLAND,-117.61,34.13
INLAND,-117.61,34.12
INLAND,-117.59,34.13
INLAND,-117.58,34.11
INLAND,-117.6,34.11
INLAND,-117.56,34.12
INLAND,-117.61,34.1
INLAND,-117.59,34.1
INLAND,-117.58,34.1
INLAND,-117.58,34.09
INLAND,-117.59,34.09
INLAND,-117.57,34.07
INLAND,-117.59,34.03
INLAND,-117.59,34.02
INLAND,-117.58,34.02
INLAND,-117.57,34.02
INLAND,-117.53,34.06
INLAND,-117.53,34.1
INLAND,-117.42,34.13
INLAND,-117.43,34.12
INLAND,-117.45,34.13
INLAND,-117.46,34.14
INLAND,-117.47,34.12
INLAND,-117.46,34.1
INLAND,-117.46,34.09
INLAND,-117.48,34.09
INLAND,-117.48,34.1
INLAND,-117.46,34.08
INLAND,-117.46,34.07
INLAND,-117.48,34.08
INLAND,-117.47,34.07
INLAND,-117.42,34.06
INLAND,-117.46,34.06
INLAND,-117.47,34.06
INLAND,-117.49,34.05
INLAND,-117.5,34.04
INLAND,-117.49,34.04
INLAND,-117.46,34.04
INLAND,-117.38,34.14
INLAND,-117.4,34.15
INLAND,-117.4,34.18
INLAND,-117.38,34.2
INLAND,-117.45,34.11
INLAND,-117.45,34.1
INLAND,-117.42,34.11
INLAND,-117.42,34.1
INLAND,-117.43,34.1
INLAND,-117.43,34.11
INLAND,-117.44,34.1
INLAND,-117.44,34.09
INLAND,-117.44,34.08
INLAND,-117.42,34.09
INLAND,-117.42,34.08
INLAND,-117.43,34.08
INLAND,-117.43,34.09
INLAND,-117.45,34.07
INLAND,-117.43,34.07
INLAND,-117.41,34.11
INLAND,-117.41,34.1
INLAND,-117.4,34.08
INLAND,-117.41,34.08
INLAND,-117.41,34.09
INLAND,-117.4,34.11
INLAND,-117.39,34.11
INLAND,-117.38,34.11
INLAND,-117.39,34.1
INLAND,-117.39,34.13
INLAND,-117.38,34.13
INLAND,-117.37,34.13
INLAND,-117.38,34.12
INLAND,-117.39,34.12
INLAND,-117.38,34.09
INLAND,-117.36,34.09
INLAND,-117.37,34.08
INLAND,-117.38,34.08
INLAND,-117.38,34.07
INLAND,-117.37,34.07
INLAND,-117.36,34.08
INLAND,-117.4,34.09
INLAND,-117.39,34.09
INLAND,-117.39,34.07
INLAND,-117.4,34.07
INLAND,-117.37,34.1
INLAND,-117.35,34.12
INLAND,-117.36,34.11
INLAND,-117.37,34.12
INLAND,-117.35,34.13
INLAND,-117.36,34.1
INLAND,-117.38,34.06
INLAND,-117.4,34.06
INLAND,-117.4,34.04
INLAND,-117.39,34.04
INLAND,-117.35,34.04
INLAND,-117.35,34.17
INLAND,-117.34,34.16
INLAND,-117.33,34.15
INLAND,-117.32,34.14
INLAND,-117.33,34.14
INLAND,-117.34,34.14
INLAND,-117.35,34.15
INLAND,-117.35,34.16
INLAND,-117.32,34.13
INLAND,-117.32,34.12
INLAND,-117.33,34.12
INLAND,-117.33,34.13
INLAND,-117.34,34.13
INLAND,-117.32,34.11
INLAND,-117.34,34.12
INLAND,-117.34,34.11
INLAND,-117.35,34.11
INLAND,-117.34,34.1
INLAND,-117.35,34.09
INLAND,-117.35,34.2
INLAND,-117.38,34.22
INLAND,-117.41,34.24
INLAND,-117.41,34.23
INLAND,-117.28,34.17
INLAND,-117.29,34.17
INLAND,-117.3,34.18
INLAND,-117.3,34.17
INLAND,-117.31,34.17
INLAND,-117.32,34.17
INLAND,-117.32,34.19
INLAND,-117.34,34.18
INLAND,-117.33,34.17
INLAND,-117.32,34.16
INLAND,-117.31,34.15
INLAND,-117.3,34.15
INLAND,-117.3,34.14
INLAND,-117.31,34.14
INLAND,-117.31,34.13
INLAND,-117.3,34.12
INLAND,-117.31,34.12
INLAND,-117.3,34.11
INLAND,-117.31,34.11
INLAND,-117.31,34.1
INLAND,-117.3,34.1
INLAND,-117.32,34.1
INLAND,-117.3,34.09
INLAND,-117.31,34.09
INLAND,-117.27,34.16
INLAND,-117.28,34.15
INLAND,-117.29,34.15
INLAND,-117.29,34.16
INLAND,-117.28,34.16
INLAND,-117.28,34.14
INLAND,-117.29,34.14
INLAND,-117.28,34.13
INLAND,-117.3,34.13
INLAND,-117.29,34.13
INLAND,-117.28,34.12
INLAND,-117.29,34.12
INLAND,-117.29,34.11
INLAND,-117.28,34.11
INLAND,-117.29,34.1
INLAND,-117.29,34.09
INLAND,-117.28,34.09
INLAND,-117.3,34.07
INLAND,-117.25,34.16
INLAND,-117.25,34.15
INLAND,-117.26,34.15
INLAND,-117.26,34.16
INLAND,-117.26,34.17
INLAND,-117.27,34.17
INLAND,-117.25,34.14
INLAND,-117.27,34.14
INLAND,-117.27,34.15
INLAND,-117.25,34.13
INLAND,-117.26,34.13
INLAND,-117.27,34.12
INLAND,-117.27,34.13
INLAND,-117.25,34.12
INLAND,-117.25,34.11
INLAND,-117.26,34.11
INLAND,-117.27,34.11
INLAND,-117.27,34.1
INLAND,-117.33,34.09
INLAND,-117.33,34.08
INLAND,-117.33,34.07
INLAND,-117.34,34.07
INLAND,-117.34,34.08
INLAND,-117.32,34.09
INLAND,-117.32,34.08
INLAND,-117.32,34.07
INLAND,-117.32,34.06
INLAND,-117.33,34.05
INLAND,-117.33,34.06
INLAND,-117.31,34.08
INLAND,-117.31,34.07
INLAND,-117.31,34.05
INLAND,-117.33,34.04
INLAND,-117.33,34.03
INLAND,-117.31,34.04
INLAND,-117.3,34.05
INLAND,-117.29,34.06
INLAND,-117.28,34.06
INLAND,-117.32,34.02
INLAND,-117.32,34.03
INLAND,-117.31,34.03
INLAND,-117.31,34.02
INLAND,-117.29,34.03
INLAND,-117.27,34.09
INLAND,-117.27,34.08
INLAND,-117.25,34.08
INLAND,-117.25,34.07
INLAND,-117.27,34.07
INLAND,-117.24,34.04
INLAND,-117.25,34.04
INLAND,-117.27,34.05
INLAND,-117.27,34.06
INLAND,-117.25,34.06
INLAND,-117.24,34.06
INLAND,-117.23,34.15
INLAND,-117.23,34.14
INLAND,-117.24,34.14
INLAND,-117.24,34.15
INLAND,-117.21,34.14
INLAND,-117.22,34.15
INLAND,-117.2,34.15
INLAND,-117.2,34.14
INLAND,-117.24,34.13
INLAND,-117.23,34.12
INLAND,-117.23,34.13
INLAND,-117.22,34.13
INLAND,-117.2,34.13
INLAND,-117.22,34.12
INLAND,-117.21,34.13
INLAND,-117.2,34.12
INLAND,-117.24,34.12
INLAND,-117.24,34.11
INLAND,-117.23,34.11
INLAND,-117.22,34.11
INLAND,-117.21,34.12
INLAND,-117.21,34.11
INLAND,-117.19,34.1
INLAND,-117.21,34.08
INLAND,-117.22,34.07
INLAND,-117.17,34.12
INLAND,-117.12,34.1
INLAND,-117.18,34.08
INLAND,-117.19,34.08
INLAND,-117.18,34.07
INLAND,-117.18,34.06
INLAND,-117.19,34.06
INLAND,-117.19,34.07
INLAND,-117.18,34.05
INLAND,-117.17,34.05
INLAND,-117.18,34.04
INLAND,-117.19,34.05
INLAND,-117.2,34.04
INLAND,-117.21,34.04
INLAND,-117.21,34.05
INLAND,-117.19,34.03
INLAND,-117.16,34.08
INLAND,-117.17,34.07
INLAND,-117.17,34.08
INLAND,-117.15,34.07
INLAND,-117.14,34.07
INLAND,-117.14,34.06
INLAND,-117.15,34.06
INLAND,-117.14,34.05
INLAND,-117.15,34.05
INLAND,-117.16,34.05
INLAND,-117.15,34.04
INLAND,-117.16,34.06
INLAND,-117.14,34.01
INLAND,-117.15,34.03
INLAND,-117.17,34.03
INLAND,-117.09,34.01
INLAND,-117.09,34.07
INLAND,-117.12,34.06
INLAND,-117.13,34.06
INLAND,-117.13,34.07
INLAND,-117.08,34.08
INLAND,-117.12,34.04
